id,price
230,61078.4875
231,4880.775
232,7382.8125
233,13753.4875
234,10985.1875
235,5126.1875
236,5036.5625
237,2853.1375
238,3935.425
239,2257.1625
240,12394.975
241,60287.3625
242,51070.6625
243,4248.9125
244,60172.925
245,8958.1125
246,50248.1625
247,59247.3875
248,5401.7
249,4884.1
250,64496.625
251,10359.7
252,5682.3375
253,50662.3125
254,11615.1
255,6470.8125
256,66141.6875
257,4481.95
258,1836.8375
259,5041.175
260,55906.0
261,3779.95
262,6197.125
263,54441.875
264,4380.45
265,9217.4
266,1835.2125
267,39526.9375
268,42677.4875
269,50317.8375
270,7447.0875
271,6613.4125
272,8198.825
273,51159.85
274,32036.21333333333
275,2407.7125
276,8307.3875
277,28708.725
278,7317.4875
279,32604.5375
280,6446.6875
281,42306.75
282,5351.575
283,5785.075
284,6127.625
285,49725.0
286,6470.6375
287,55617.6625
288,6405.2
289,58081.15
290,1783.15
291,1542.6
292,6622.25
293,8528.1875
294,5874.325
295,4891.3125
296,4705.1125
297,49379.1125
298,13870.1625
299,10362.0625
300,5936.4125
301,56515.55
302,2665.5724999999998
303,7209.5875
304,11939.7
305,51003.7375
306,5480.8875
307,49545.0
308,5218.1625
309,56088.7625
310,11797.125
311,5569.4625
312,50478.1375
313,4341.85
314,2471.0
315,4715.925
316,43316.6875
317,4743.475
318,5574.9875
319,8906.9125
320,4132.325
321,5399.429166666667
322,60703.2875
323,5607.5875
324,3778.0375
325,6502.9
326,11110.2375
327,6770.7375
328,5192.0125
329,5622.2
330,4486.5375
331,11833.125
332,7273.0125
333,65613.875
334,5830.375
335,7238.0375
336,11676.3375
337,4709.065833333333
338,22140.0
339,12419.3
340,59061.4375
341,50383.7
342,51521.6375
343,3692.6875
344,6128.9
345,13583.85
346,53851.2375
347,3638.925
348,4055.0625
349,7263.275
350,11242.2125
351,3843.1625
352,5983.25
353,5161.4
354,4385.575
355,4912.775
356,69458.7875
357,50516.325
358,4551.6
359,4479.45
360,48012.0125
361,58823.6
362,6107.025
363,46439.825
364,2533.4125
365,58368.125
366,29959.325
367,4398.65
368,4426.3875
369,6109.0199999999995
370,5539.35
371,5668.2875
372,4507.425
373,6030.375
374,6034.625
375,12344.2625
376,49821.4625
377,5749.7625
378,55741.4
379,6306.1125
380,1933.2625
381,51761.1375
382,6468.9375
383,7344.075
384,5107.3125
385,6503.125
386,62818.0625
387,61783.4875
388,5687.0375
389,52206.75
390,53587.6
391,58230.0
392,62366.05
393,7817.95
394,56895.7
395,72221.325
396,61341.3
397,53592.1125
398,4765.5375
399,4654.0375
400,5048.4625
401,5103.7375
402,6072.8125
403,4793.7875
404,54346.45
405,44928.7
406,4015.7
407,5997.4625
408,62267.825
409,5922.3875
410,6534.775
411,6752.35
412,55247.8125
413,7043.9375
414,6377.9875
415,4694.275
416,2611.304166666667
417,28840.6
418,5080.7
419,53390.65
420,11045.5
421,4111.725
422,7473.7
423,3691.25
424,58483.975
425,16123.35
426,5319.0875
427,3426.225
428,12126.15
429,2150.0
430,5488.4
431,54598.445833333324
432,6313.0125
433,6250.5875
434,45843.575
435,2201.0
436,6284.225
437,13011.95
438,11450.4125
439,4961.1875
440,60436.8125
441,9242.2625
442,60704.2875
443,4627.5625
444,3247.3625
445,4993.7125
446,48482.0125
447,57995.45
448,7545.125
449,3585.5125
450,51078.275
451,48433.0
452,48698.8125
453,4984.9375
454,6249.95
455,5789.3875
456,3242.7625
457,49001.975
458,42628.9375
459,11417.2625
460,6765.195833333334
461,4556.95
462,5991.8125
463,4480.475
464,5930.2
465,1647.4
466,2150.0
467,5341.925
468,4520.2474999999995
469,4078.275
470,9345.45
471,10570.1375
472,7852.875
473,5017.0625
474,6287.89375
475,4870.8625
476,10891.475
477,7635.35
478,5346.5625
479,14718.75
480,25010.275
481,5678.8125
482,4848.788750000001
483,2781.4125
484,3170.8125
485,10849.9
486,5823.0375
487,57640.8875
488,4862.25
489,47656.8375
490,5691.7125
491,51434.65
492,6857.4125
493,58102.4875
494,65836.9375
495,6274.75
496,48360.725
497,5427.766666666666
498,4628.75
499,63390.1875
500,55710.2625
501,4523.55
502,4587.8625
503,60372.275
504,45091.9875
505,59404.4375
506,8249.75
507,5241.45
508,28925.6125
509,2834.0256249999998
510,55091.0625
511,6663.7375
512,6127.575
513,36901.125
514,7240.4
515,68193.35
516,70805.0875
517,4474.875
518,43312.5125
519,5012.3
520,5089.175
521,70708.2125
522,54306.9
523,4308.7375
524,5075.3125
525,5345.1875
526,6705.4375
527,6140.9125
528,3290.575
529,6130.75
530,16985.3875
531,51306.725
532,4460.9375
533,53826.6875
534,10993.95
535,10855.7625
536,62886.5875
537,56061.8625
538,4969.15
539,4775.35
540,5038.8625
541,4208.1125
542,2554.868333333333
543,10684.2125
544,56636.2125
545,77139.5125
546,52341.2
547,3860.0125
548,4897.5125
549,57021.2
550,5703.4375
551,55178.575
552,6376.625
553,5293.15
554,4864.375
555,5710.4375
556,6203.5125
557,68175.225
558,43213.375
559,6245.5125
560,39862.75
561,46363.625
562,3749.175
563,6078.875
564,4366.5125
565,5215.8125
566,49698.175
567,12275.875
568,10570.85
569,8531.5625
570,6387.35
571,4896.012499999999
572,16779.6625
573,11402.325
574,3179.2375
575,46842.025
576,4784.5625
577,54060.6125
578,4952.075
579,48655.5
580,68316.3375
581,43277.9
582,4135.825
583,2369.1125
584,2203.7
585,5850.05
586,51502.15
587,13109.3125
588,54427.425
589,4077.9125
590,3435.0625
591,6906.3875
592,60213.25
593,73909.1125
594,5294.275
595,14493.9625
596,60826.8875
597,5210.9625
598,2714.8875
599,12710.4875
600,45769.7125
601,6014.9375
602,5493.21875
603,4212.1
604,8467.10625
605,63825.875
606,6581.25
607,67188.3
608,31432.125
609,3780.5125
610,7222.3125
611,60542.0375
612,4551.725
613,55212.8
614,8777.4
615,6754.15
616,6429.925
617,5685.1
618,16524.0125
619,50080.9875
620,53438.3875
621,66513.8
622,5596.0625
623,6359.175
624,11212.075
625,4127.4125
626,4714.7125
627,45710.1375
628,56160.725
629,5200.75
630,58608.6375
631,4283.35
632,65482.675
633,4808.1
634,4666.65
635,4408.75
636,3818.2375
637,6927.7625
638,57636.6
639,2509.4125
640,54095.55
641,40313.05
642,9390.775
643,4586.0125
644,3571.9125
645,4026.6375
646,48752.55
647,81303.075
648,2889.35
649,11907.4375
650,8251.6375
651,45242.65
652,3582.575
653,61233.425
654,59345.8
655,6346.7375
656,6808.425
657,3195.9625
658,8985.0375
659,68687.1
660,5875.3125
661,6175.1125
662,6000.8125
663,4786.9625
664,12939.25
665,6065.5875
666,4424.775
667,11459.5625
668,4468.675
669,4671.1375
670,4514.975
671,58600.1
672,12003.825
673,5385.0
674,27976.0
675,62962.5125
676,57759.825
677,35611.65
678,4964.4375
679,14697.8875
680,8701.7625
681,5319.425
682,4477.1625
683,7309.5375
684,9769.325
685,6207.3
686,8523.2375
687,12718.834375
688,4596.75
689,4522.275
690,10241.3625
691,4282.8875
692,47729.0125
693,7497.175
694,7307.35
695,6522.25
696,5748.8125
697,6145.8
698,2342.3
699,10644.2875
700,4923.7875
701,65021.1625
702,2632.025
703,3550.45
704,7317.89375
705,41601.0625
706,5223.475
707,50750.8
708,3395.2625
709,3149.7375
710,49528.7125
711,11948.6625
712,50198.7125
713,32290.925
714,5286.025
715,55394.025
716,5512.1875
717,6911.5375
718,10614.775
719,23556.25
720,6803.85
721,57027.25
722,61929.2125
723,54038.3375
724,10158.75
725,52138.3375
726,55629.075
727,7014.2875
728,3359.475
729,6239.6375
730,79244.6625
731,33603.1125
732,8507.8125
733,6588.708333333334
734,3103.925
735,59933.1125
736,6568.5625
737,3788.425
738,4582.8
739,60643.075
740,54127.05
741,56401.4625
742,58728.4
743,4797.3625
744,67709.6
745,14719.8125
746,5199.8625
747,62275.058125
748,8098.425
749,56219.3625
750,58391.275
751,5886.6875
752,4743.05
753,5711.116666666667
754,4372.4
755,6211.675
756,56654.6125
757,45757.0
758,5360.9125
759,43986.05
760,3892.0125
761,6810.975
762,4385.5
763,7278.8125
764,7175.2625
765,62000.4625
766,4684.65
767,71137.3125
768,5522.825
769,5243.325
770,6253.0875
771,4526.0
772,51554.8
773,74311.2125
774,4870.2625
775,5072.915625
776,45488.1375
777,62016.425
778,5007.55
779,4967.825
780,2510.7375
781,4880.35
782,36556.9125
783,6037.9625
784,23137.8
785,6845.225
786,8123.4375
787,15036.5625
788,4185.975
789,63759.25
790,18115.5625
791,40816.425
792,36858.6875
793,6100.4375
794,31554.05
795,23720.375
796,61505.0625
797,4268.55
798,8257.9375
799,7300.5875
800,1769.0375
801,15799.7
802,6242.125
803,6937.8375
804,53373.15
805,5963.1125
806,27120.175
807,74528.4125
808,13272.2
809,46050.9375
810,8967.975
811,49817.35
812,6603.175
813,4992.4875
814,58970.85
815,7760.25
816,8737.4375
817,7274.3
818,6015.15
819,4455.4
820,56269.5125
821,48135.075
822,5430.5625
823,24142.7
824,51146.225
825,48441.85
826,6713.5875
827,60345.0125
828,2664.8625
829,51121.35
830,5530.9625
831,10010.2125
832,4899.2
833,55155.0375
834,61605.725
835,4824.5875
836,4236.25
837,44148.7
838,11997.4125
839,5072.05
840,13263.725
841,58540.2625
842,58014.4125
843,2638.6625
844,23699.675
845,6574.7625
846,65901.5375
847,51423.075
848,9412.979166666668
849,5121.4
850,15730.85
851,4885.55
852,7389.675
853,6082.55
854,57041.9125
855,20088.5
856,6618.325
857,54684.0
858,4758.75
859,6104.6125
860,8052.4625
861,4820.3625
862,3723.9875
863,47402.5625
864,6632.85
865,2387.475
866,11569.8125
867,51734.4
868,2137.15
869,3849.9
870,69051.175
871,4614.0125
872,15963.7875
873,44439.3
874,7592.7
875,69696.175
876,5791.65
877,3385.65
878,48409.6
879,4093.975
880,58600.575
881,5223.733333333334
882,4426.3875
883,8262.45
884,5825.9
885,7475.925
886,6444.925
887,4750.6625
888,40270.2125
889,39206.225
890,2295.9
891,6422.620833333333
892,2301.3375
893,3176.35
894,71157.6875
895,9824.8125
896,67440.175
897,4428.2125
898,54759.4125
899,6380.9875
900,6629.0375
901,53871.7375
902,33683.175
903,9484.4125
904,4800.55
905,7011.1375
906,8233.9875
907,63266.70833333333
908,61866.1875
909,5033.4875
910,6250.825
911,5597.5
912,5066.95
913,63327.5375
914,3939.0375
915,5871.6
916,50278.7625
917,6051.45
918,29066.5
919,5280.2
920,12092.025
921,72356.625
922,11406.6375
923,53698.275
924,4332.3625
925,53612.4
926,4383.2
927,68116.4125
928,4749.0375
929,30218.45
930,14028.75
931,10348.5125
932,4343.070833333333
933,54352.4125
934,4455.625
935,4648.95
936,4045.4833333333327
937,5532.6375
938,36538.7625
939,16590.5875
940,6057.0625
941,4647.55
942,73963.45
943,6885.15
944,7472.425
945,2334.7375
946,8646.875
947,55809.45
948,2201.9875
949,67125.3375
950,63012.925
951,42365.0125
952,54062.3125
953,2626.2375
954,13498.275
955,5447.075
956,55435.8875
957,6240.3125
958,7923.975
959,3236.64375
960,68216.075
961,60476.275
962,5644.8
963,11762.375
964,4792.9
965,5595.3125
966,5447.825
967,58694.2375
968,12546.575
969,4336.2875
970,3700.4875
971,6438.4125
972,63993.8
973,4337.5375
974,41363.2875
975,59430.325
976,52281.225
977,4511.3375
978,71183.2
979,5699.225
980,6241.4625
981,11423.6375
982,56941.8625
983,6189.4125
984,5950.925
985,5325.8875
986,6432.15
987,13016.85
988,6467.075
989,3903.8482142857147
990,6704.775
991,54638.8375
992,55689.175
993,7336.375
994,54104.9
995,13539.8
996,4656.5375
997,5408.225
998,6881.5625
999,6145.9
1000,4459.875
1001,3237.1875
1002,10399.95
1003,56398.65
1004,5311.025
1005,14142.575
1006,12231.6375
1007,4332.7375
1008,4651.1875
1009,21166.3875
1010,2647.25
1011,46048.4
1012,51672.4375
1013,4602.0625
1014,59350.9875
1015,52556.6375
1016,45912.9
1017,40118.3875
1018,10388.275
1019,8588.6625
1020,3056.2125
1021,10304.2375
1022,4365.8875
1023,3396.775
1024,64376.75
1025,12190.65
1026,56501.0
1027,4574.425
1028,57259.25
1029,6480.55
1030,54619.8625
1031,6229.280000000001
1032,9168.7375
1033,41388.4625
1034,7538.4625
1035,5455.8875
1036,33597.4625
1037,3996.6375
1038,56177.325
1039,4743.1375
1040,3153.525
1041,62596.3375
1042,34158.41666666667
1043,10440.1375
1044,6051.3125
1045,5452.7
1046,61456.35
1047,50074.475
1048,4269.1
1049,5358.375
1050,2160.05
1051,2453.725
1052,6060.725
1053,5563.2875
1054,51099.35
1055,3035.1
1056,7255.7
1057,7690.4125
1058,6396.0
1059,7218.775
1060,3236.64375
1061,65963.1
1062,52070.1375
1063,4182.580833333333
1064,8119.3875
1065,10704.5875
1066,5125.3875
1067,18943.675
1068,24712.975
1069,44282.45
1070,1722.6375
1071,5493.8625
1072,41877.275
1073,60095.675
1074,16937.4875
1075,12428.325
1076,5524.1375
1077,6273.5
1078,4977.2375
1079,16409.1
1080,5598.247708333334
1081,52735.2
1082,4506.9
1083,4574.8625
1084,12319.825
1085,4075.75
1086,6261.475
1087,11761.8125
1088,6943.5875
1089,20143.575
1090,6020.3
1091,5462.9875
1092,11727.725
1093,5364.8875
1094,5402.675
1095,11048.275
1096,50153.7125
1097,70772.4875
1098,4637.7875
1099,4592.6625
1100,57690.6875
1101,6809.1375
1102,17711.7875
1103,3304.6625
1104,60742.9625
1105,2895.1125
1106,8566.9375
1107,5317.3
1108,7927.6625
1109,55669.3625
1110,2773.55
1111,12107.525
1112,53761.9875
1113,5985.025
1114,63128.5625
1115,12372.8125
1116,4435.75
1117,57952.425
1118,46143.9375
1119,5952.15
1120,4130.1900000000005
1121,4674.5875
1122,1830.0
1123,5688.325
1124,5751.8875
1125,48077.025
1126,6348.875
1127,4788.525
1128,54352.8625
1129,5262.0375
1130,5416.3
1131,8716.6625
1132,5001.6375
1133,68862.1375
1134,5758.3
1135,5417.7625
1136,5321.9
1137,7676.1625
1138,27913.8625
1139,5423.8625
1140,3025.2375
1141,4683.125
1142,6875.925
1143,2571.15
1144,6481.025
1145,45939.7
1146,63943.75
1147,9950.4125
1148,42684.3
1149,6209.025
1150,2925.675
1151,5103.6125
1152,12486.5875
1153,4145.375
1154,7539.2625
1155,14217.325
1156,6878.15
1157,4698.65
1158,45581.95
1159,5099.475
1160,3034.0375
1161,6181.9125
1162,6709.6125
1163,5924.1625
1164,75869.7625
1165,6345.609375
1166,47010.4875
1167,8807.6
1168,7456.2375
1169,12642.0625
1170,4953.1875
1171,7537.0
1172,51822.15
1173,2355.15625
1174,6889.4875
1175,2926.3625
1176,4234.0875
1177,2124.0
1178,4583.9625
1179,12907.775
1180,3916.875
1181,4527.95
1182,7197.8875
1183,52755.9
1184,55931.9375
1185,19581.3375
1186,6522.025
1187,52350.25
1188,3656.9875
1189,6000.7375
1190,15131.225
1191,62011.95
1192,54673.3375
1193,12650.75
1194,6001.4
1195,2429.15
1196,11522.1375
1197,56653.2625
1198,13594.0
1199,5508.825
1200,6066.625
1201,12491.275
1202,22072.0
1203,6054.475
1204,49391.225
1205,6060.3125
1206,15867.525
1207,4432.9125
1208,5663.15
1209,8652.7125
1210,5277.375
1211,69412.575
1212,55507.0625
1213,2956.1375
1214,4727.275
1215,5940.511041666667
1216,17602.3375
1217,4339.7375
1218,2723.0
1219,68020.4
1220,30878.825
1221,60457.35
1222,3938.5125
1223,4212.2
1224,47009.4
1225,57144.85
1226,5469.55
1227,6161.575
1228,3893.6375
1229,11756.125
1230,52580.9
1231,4505.75
1232,4238.2125
1233,5344.325
1234,6302.2875
1235,57636.4
1236,4697.7625
1237,58781.8625
1238,4727.2125
1239,7915.9625
1240,11005.175
1241,51571.2
1242,5806.1625
1243,62295.5375
1244,6249.15
1245,6533.65
1246,6320.3
1247,5145.2625
1248,4596.8375
1249,6067.575
1250,6972.2375
1251,4679.425
1252,46445.1625
1253,53010.25
1254,2718.0162499999997
1255,3773.4375
1256,53970.15
1257,5404.9625
1258,4463.0125
1259,5762.625
1260,11515.45
1261,5008.725
1262,9732.6125
1263,12641.2125
1264,49326.075
1265,4159.825
1266,28495.025
1267,4382.0375
1268,8142.975
1269,6494.875
1270,61101.1125
1271,6625.6375
1272,4405.0375
1273,13470.19375
1274,11015.25
1275,6485.9375
1276,4536.0875
1277,62055.0875
1278,10354.0875
1279,12338.7125
1280,61899.6125
1281,23921.6
1282,68795.9
1283,4490.65
1284,6870.05
1285,4146.9125
1286,46779.4
1287,6910.225
1288,77927.1625
1289,5200.45
1290,10532.175
1291,5672.2125
1292,48778.2125
1293,9037.55
1294,11830.425
1295,6176.1
1296,47960.8625
1297,5851.3
1298,11158.3625
1299,12625.5125
1300,6030.35
1301,10298.825
1302,45411.975
1303,2337.7125
1304,4410.4
1305,6961.9
1306,4275.8375
1307,4565.8125
1308,6557.6125
1309,27210.1125
1310,72001.15
1311,5980.6125
1312,13901.0875
1313,44468.725
1314,53781.1
1315,10913.6125
1316,13317.95
1317,5331.175
1318,4571.5875
1319,3353.9875
1320,25335.9625
1321,5923.1
1322,8441.1125
1323,2137.15
1324,6231.575
1325,54266.5375
1326,3461.325
1327,6048.875
1328,69859.2875
1329,4639.1125
1330,6269.9
1331,4064.0875
1332,12558.4625
1333,1900.1625
1334,12487.55
1335,8936.3625
1336,6419.8125
1337,39231.35
1338,5701.6875
1339,5408.3375
1340,7382.1625
1341,11318.675
1342,2374.0
1343,2695.1625
1344,8495.3
1345,2192.325
1346,57416.9625
1347,4629.475
1348,47513.1625
1349,5366.4375
1350,7197.875
1351,11655.475
1352,10372.1625
1353,10251.8375
1354,5982.35
1355,9091.5875
1356,45385.1375
1357,27720.675
1358,12638.3875
1359,6660.7875
1360,12980.3125
1361,4268.6125
1362,48295.95
1363,7665.0125
1364,6388.3375
1365,51186.25
1366,71661.025
1367,11562.7875
1368,7648.8875
1369,52429.1625
1370,45351.7375
1371,4328.1050000000005
1372,20531.925
1373,6181.65
1374,59102.925
1375,5488.0
1376,11355.4375
1377,5054.6625
1378,4131.65
1379,5094.0
1380,52437.6
1381,4771.475
1382,57693.35
1383,50856.9875
1384,45461.25
1385,6259.0
1386,3789.8375
1387,2292.2375
1388,5289.0375
1389,55440.2
1390,5169.9125
1391,56830.0875
1392,2291.6625
1393,51201.25
1394,55302.7125
1395,2581.4625
1396,4633.329166666667
1397,6394.35
1398,54642.35
1399,33510.85
1400,68186.1
1401,13300.0375
1402,58933.2375
1403,6925.475
1404,2414.1625
1405,32000.558333333338
1406,9821.55
1407,69478.93333333333
1408,10919.0
1409,4866.7875
1410,45695.375
1411,6996.29375
1412,7463.475
1413,68437.4
1414,13165.05
1415,59879.7875
1416,6239.3125
1417,6300.9625
1418,2066.075
1419,5334.075
1420,5040.525
1421,57227.8875
1422,4154.1375
1423,57213.9625
1424,5966.125
1425,49634.2625
1426,4431.545
1427,8217.7375
1428,58278.5625
1429,2270.7625
1430,4064.2875
1431,52597.075
1432,44488.875
1433,3642.85
1434,1817.5375
1435,3202.525
1436,70494.45
1437,5587.7125
1438,45574.1625
1439,56189.725
1440,44199.0
1441,10544.8625
1442,59021.9625
1443,52019.425
1444,8105.7
1445,55189.6375
1446,59148.7625
1447,12435.0875
1448,42356.4625
1449,3024.15625
1450,53737.7375
1451,3375.4875
1452,36307.45
1453,5330.8375
1454,6713.325
1455,4455.660416666667
1456,53096.9625
1457,54960.375
1458,5101.775
1459,2763.1125
1460,3573.9625
1461,13390.5875
1462,6298.975
1463,49060.5375
1464,3036.6
1465,3521.375
1466,3040.4375
1467,40956.925
1468,46093.6875
1469,49914.975
1470,3355.975
1471,13618.5125
1472,14620.8625
1473,4546.5375
1474,52468.425
1475,3273.75
1476,13364.125
1477,52277.5
1478,5675.825
1479,7443.275
1480,12595.825
1481,39268.175
1482,38101.725
1483,4409.95
1484,7306.225
1485,7136.075
1486,11867.4375
1487,6534.9125
1488,44687.2625
1489,7364.975
1490,8570.85
1491,7144.34375
1492,45806.8875
1493,57576.575
1494,9836.75
1495,60585.275
1496,56309.8875
1497,3004.8375
1498,8157.025
1499,5479.55625
1500,6280.025
1501,7214.8125
1502,8754.15
1503,4090.9875
1504,10517.4
1505,4579.175
1506,60457.35
1507,4019.25
1508,54789.5
1509,46423.2
1510,60829.8625
1511,7166.9875
1512,58431.1375
1513,49552.55
1514,5447.825
1515,53901.3
1516,52878.4875
1517,4452.4375
1518,4773.125
1519,75981.8125
1520,5036.5375
1521,4133.525
1522,3168.9875
1523,5826.3375
1524,56262.2625
1525,9717.3
1526,12418.8625
1527,11017.4625
1528,48914.175
1529,6006.2125
1530,6819.3125
1531,45822.375
1532,5066.0125
1533,42985.4
1534,5494.05
1535,7955.3375
1536,44720.9875
1537,11928.4625
1538,13246.7125
1539,4083.3125
1540,5114.4125
1541,5224.8625
1542,54678.1125
1543,8303.0
1544,42172.575
1545,27927.2375
1546,54684.0
1547,27835.425
1548,9127.325
1549,5745.7625
1550,47159.8
1551,6688.15
1552,7967.183333333334
1553,62450.7375
1554,7876.4875
1555,4691.1125
1556,5123.4875
1557,6064.5
1558,29742.6875
1559,12091.2125
1560,77082.325
1561,6607.10625
1562,5627.9625
1563,60291.875
1564,59940.2875
1565,7031.2
1566,7646.1625
1567,5998.875
1568,7887.9125
1569,54124.9875
1570,3113.5625
1571,8439.975
1572,3944.2875
1573,3436.9875
1574,16331.125
1575,51126.05
1576,13069.875
1577,8091.6875
1578,54682.0875
1579,5391.075
1580,5648.0375
1581,51119.8375
1582,2736.3125
1583,68317.75625
1584,5273.5
1585,5193.54375
1586,14431.2625
1587,4145.771874999999
1588,5668.1875
1589,45366.1875
1590,77332.15
1591,51000.0125
1592,5132.575
1593,7809.8125
1594,1839.55
1595,7976.81875
1596,3066.9375
1597,7251.4625
1598,22152.0
1599,5882.9
1600,57298.0375
1601,12721.0
1602,10916.6625
1603,6056.475
1604,10799.025
1605,7288.74375
1606,54309.025
1607,4967.6625
1608,5937.0
1609,5166.275
1610,45371.975
1611,3990.2625
1612,6096.8875
1613,5454.0125
1614,5480.8875
1615,51203.2375
1616,56126.0
1617,52377.1625
1618,4799.0
1619,7019.225
1620,52843.3875
1621,60297.5875
1622,4902.625
1623,4353.5
1624,3760.9625
1625,4814.1125
1626,7287.9875
1627,67458.8
1628,10968.8375
1629,50253.7875
1630,60407.425
1631,9626.5125
1632,5184.025
1633,8699.9125
1634,6103.025
1635,7299.6625
1636,7469.2375
1637,11678.575
1638,9618.65
1639,5867.425
1640,6181.4625
1641,66467.725
1642,14018.2
1643,11536.3375
1644,7271.4625
1645,58458.5375
1646,6646.7875
1647,58488.3875
1648,46202.3
1649,6431.875
1650,11697.1875
1651,49461.2
1652,10946.05
1653,55565.275
1654,2540.175
1655,15170.425
1656,4743.55
1657,6090.0125
1658,58350.8125
1659,4301.825
1660,5962.2875
1661,45547.8125
1662,5630.975
1663,5933.9375
1664,54851.5625
1665,5070.925
1666,3247.6
1667,11093.95
1668,9410.715625
1669,4392.0375
1670,49933.3
1671,50416.9625
1672,5309.5125
1673,6440.7125
1674,11474.725
1675,33344.8625
1676,59951.8875
1677,1815.4125
1678,55663.65
1679,4634.0875
1680,53016.1
1681,4632.8625
1682,51315.675
1683,4714.7625
1684,7008.425
1685,5510.0625
1686,2512.625
1687,3445.6
1688,5678.525
1689,1722.6375
1690,1655.35
1691,5549.7375
1692,5414.275
1693,4643.0525
1694,56310.95
1695,2414.225
1696,4296.0125
1697,6443.7875
1698,3805.125
1699,56126.675
1700,6597.45
1701,5706.3625
1702,5887.4375
1703,6486.175
1704,2772.3625
1705,7755.7
1706,6422.9875
1707,6541.6125
1708,4351.175
1709,8011.0375
1710,4439.475
1711,5245.883333333333
1712,13411.1625
1713,7220.9
1714,5560.225
1715,48487.85
1716,6567.3875
1717,4383.6625
1718,10457.225
1719,1926.5625
1720,53664.4625
1721,22140.0
1722,5562.85
1723,5954.65
1724,7503.0
1725,68465.625
1726,59668.375
1727,5512.7
1728,53355.1625
1729,6533.4
1730,4336.1
1731,56159.4
1732,5999.15
1733,17801.4375
1734,5080.275
1735,6198.575
1736,40883.8625
1737,53851.7375
1738,12779.775
1739,2760.270833333333
1740,4452.175
1741,6095.6625
1742,1610.9
1743,3049.0125
1744,5027.2875
1745,6445.375
1746,2754.775
1747,15086.9625
1748,4826.45
1749,54004.35
1750,5056.0125
